"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.565798750E0,-5.403762817E-2,-4.962181091E-1,9.819580078E0,9.832258407E0
9.575808750E0,-3.065625000E-1,-5.944139099E-1,9.762398987E0,9.785281930E0
9.585848750E0,-2.731819153E-1,-6.194119263E-1,9.558522949E0,9.582466304E0
9.595858750E0,1.306782532E-1,-3.312611389E-1,9.587562561E0,9.594173576E0
9.605898750E0,7.155120850E-2,-5.683680725E-1,9.860894165E0,9.877519708E0
9.615939750E0,-6.286926270E-3,-7.813751221E-1,9.717342682E0,9.748709422E0
9.625948750E0,9.909393311E-2,-6.412664795E-1,9.581575012E0,9.603521334E0
9.636001750E0,5.194198608E-2,-3.836521912E-1,9.854008484E0,9.861610932E0
9.646010750E0,1.073268127E-1,-2.712359619E-1,9.867480469E0,9.871791063E0
9.656051750E0,2.186952209E-1,-1.398092651E-1,9.875264282E0,9.878674955E0
9.666060750E0,2.192939758E-1,1.092727661E-1,1.008093658E1,1.008391357E1
9.676101750E0,2.478845215E-1,-5.239105225E-3,1.022508682E1,1.022809243E1
9.686141750E0,3.950285339E-1,-3.577560425E-2,1.069840256E1,1.070575288E1
9.696151750E0,-8.741821289E-2,1.365161133E-1,1.129311584E1,1.129427926E1
9.706191750E0,-8.068222046E-1,4.745132446E-2,1.105585922E1,1.108536138E1
9.716201750E0,-2.148033142E-1,-1.330732727E-1,9.838590546E0,9.841834833E0
9.726241750E0,8.526269531E-1,-1.182391205E0,8.608298950E0,8.730855199E0
9.736251750E0,1.161285095E0,-1.556762695E0,8.410111084E0,8.631457676E0
9.746291750E0,1.279688873E0,-1.301393738E0,8.731642456E0,8.920359256E0
9.756301750E0,1.444945221E0,-9.089099121E-1,9.331894226E0,9.486739891E0
9.766341750E0,7.955955505E-1,-4.498146057E-1,9.959988098E0,1.000183325E1
9.776381750E0,4.595443726E-2,-4.324507141E-1,1.008363098E1,1.009300447E1
9.786391750E0,-6.429130554E-1,-4.135899353E-1,9.731712799E0,9.761691853E0
9.796432750E0,-7.322772217E-1,6.242019653E-2,9.381590881E0,9.410333346E0
9.806441750E0,-3.327580261E-1,7.571255493E-1,9.044641571E0,9.082373487E0
9.816482750E0,1.161584473E-1,9.253756714E-1,9.564061432E0,9.609426829E0
9.826491750E0,4.794529724E-1,4.655319214E-2,1.164832718E1,1.165828325E1
9.836532750E0,3.619473267E-1,-9.307644653E-1,1.166389481E1,1.170656954E1
9.846541750E0,-1.282233582E0,-9.599537659E-1,1.045321243E1,1.057522030E1
9.856582750E0,-1.376088409E0,-1.242566071E0,1.153860535E1,1.168661641E1
9.866622750E0,-1.249900818E-1,-1.250349884E0,1.198168396E1,1.204739590E1
9.876632750E0,1.018931122E0,-8.129594421E-1,1.126542343E1,1.134058591E1
9.886672750E0,1.527872772E0,-6.135740662E-1,1.040725800E1,1.053669243E1
9.896682750E0,1.810784454E0,-4.785548401E-1,9.407187653E0,9.591826448E0
9.906722750E0,1.770368500E0,-1.890568542E-1,8.589138794E0,8.771730293E0
9.916732750E0,1.229543152E0,-1.378633118E-1,8.198750610E0,8.291579718E0
9.926772750E0,7.934999084E-1,-2.957849121E-1,8.300988007E0,8.344071710E0
9.936782750E0,9.551637268E-1,-4.269122314E-1,8.883127441E0,8.944525976E0
9.946822750E0,1.203647003E0,-7.238946533E-1,9.692793732E0,9.794030830E0
9.956862750E0,1.587748260E0,-9.075627136E-1,1.027448410E1,1.043597806E1
9.966872750E0,1.716031494E0,-7.015910339E-1,1.075872711E1,1.091728918E1
9.976912750E0,1.287772064E0,-3.568579102E-1,1.126183090E1,1.134083505E1
9.986922750E0,9.237290955E-1,-2.038760376E-1,1.157917099E1,1.161774684E1
9.996963750E0,5.225633240E-1,-5.065466309E-1,1.155222702E1,1.157512899E1
1.000697275E1,4.553530884E-1,-7.318281555E-1,1.116737732E1,1.120059084E1
1.001701375E1,8.756790161E-1,-7.529342651E-1,1.106543930E1,1.112554136E1
1.002705375E1,1.608255615E0,-7.111711121E-1,1.072848999E1,1.087164881E1
1.003706375E1,1.978435822E0,-3.483256531E-1,1.041159897E1,1.060362825E1
1.004710375E1,1.973496094E0,1.167572021E-1,1.047850983E1,1.066337129E1
1.005711375E1,2.013912048E0,3.041674805E-1,1.062400726E1,1.081748076E1
1.006715375E1,1.817520447E0,2.627037048E-1,1.091245743E1,1.106589901E1
1.007716375E1,1.669927368E0,-1.646575928E-3,1.087054459E1,1.099806345E1
1.008720375E1,1.650916901E0,-2.585124207E-1,1.055410263E1,1.068557147E1
1.009721375E1,1.593885498E0,-4.305047607E-1,1.051338730E1,1.064223275E1
1.010725375E1,1.456620941E0,-7.231462097E-1,1.062655197E1,1.075026938E1
1.011729375E1,1.222657471E0,-7.876620483E-1,1.093371323E1,1.103002211E1
1.012730375E1,9.731263733E-1,-4.867877197E-1,1.138427628E1,1.143615685E1
1.013734375E1,5.921685791E-1,-7.708969116E-2,1.170910080E1,1.172431866E1
1.014735375E1,1.763333130E-1,5.285508728E-1,1.161809006E1,1.163144342E1
1.015739375E1,-4.864883423E-2,8.934919739E-1,1.147947830E1,1.151430053E1
1.016740375E1,1.971400452E-1,8.713380432E-1,1.140283768E1,1.143777956E1
1.017744375E1,4.842430115E-1,4.025129700E-1,1.143097916E1,1.144830959E1
1.018745375E1,5.737568665E-1,-6.990463257E-2,1.141136993E1,1.142599875E1
1.019749475E1,6.768923950E-1,-3.517684937E-1,1.112396759E1,1.115009324E1
1.020753475E1,6.245013428E-1,-5.704637146E-1,1.087743027E1,1.091026672E1
1.021754475E1,3.088078308E-1,-2.874023438E-1,1.078686859E1,1.079511447E1
1.022758475E1,4.849914551E-2,9.520202637E-2,1.066906357E1,1.066959854E1
1.023759475E1,-8.502319336E-2,1.001417542E-1,1.060439804E1,1.060521170E1
1.024763475E1,-1.567240906E-1,8.173004150E-2,1.065259781E1,1.065406412E1
1.025764475E1,-2.290237427E-1,1.191522217E-1,1.078447357E1,1.078756318E1
1.026768475E1,-2.490820312E-1,2.303709412E-1,1.083536774E1,1.084067833E1
1.027772475E1,-9.101074219E-2,6.176156616E-1,1.075079361E1,1.076890409E1
1.028773475E1,2.260299683E-1,9.354048157E-1,1.067490143E1,1.071818978E1
1.029777475E1,4.854405212E-1,8.693920898E-1,1.081441132E1,1.086015595E1
1.030778475E1,4.486170959E-1,5.439688110E-1,1.088147186E1,1.090429224E1
1.031782475E1,4.409829712E-1,2.486329651E-1,1.089374634E1,1.090550290E1
1.032783475E1,2.480342102E-1,1.868115234E-1,1.071666458E1,1.072116222E1
1.033787475E1,1.886077881E-1,3.442840576E-1,1.051353699E1,1.052086329E1
1.034788475E1,2.257305908E-1,5.174739075E-1,1.036938675E1,1.038474434E1
1.035792475E1,3.008743286E-2,4.815486145E-1,1.015578094E1,1.016723566E1
1.036796575E1,-5.284011841E-2,1.935475159E-1,1.015039215E1,1.015237477E1
1.037797475E1,-3.412902832E-2,-2.948867798E-2,1.016102005E1,1.016112016E1
1.038801575E1,7.244934082E-2,1.510359192E-1,1.013168106E1,1.013306577E1
1.039802575E1,1.682501221E-1,4.556524658E-1,1.011027557E1,1.012193655E1
1.040806575E1,2.014810181E-1,4.644841003E-1,1.003573059E1,1.004849385E1
1.041807575E1,2.764750671E-1,3.793112183E-1,1.002644989E1,1.003743059E1
1.042811575E1,2.152523804E-1,2.471360779E-1,9.873617706E0,9.879055443E0
1.043812575E1,1.411564636E-1,2.092648315E-1,9.520801392E0,9.524146999E0
1.044816575E1,1.990859985E-2,2.923420715E-1,9.301806793E0,9.306420894E0
1.045820575E1,-4.924758911E-2,4.101470947E-1,9.227261810E0,9.236504018E0
1.046821575E1,8.921447754E-2,6.456074524E-1,9.364226990E0,9.386879957E0
1.047825575E1,1.100212097E-1,7.509883118E-1,9.427096252E0,9.457601803E0
1.048826575E1,2.195933533E-1,7.670050049E-1,9.195976868E0,9.230520487E0
1.049830575E1,3.373983765E-1,7.803273010E-1,9.162895660E0,9.202250010E0
1.050831575E1,2.908451843E-1,7.294331360E-1,9.354946289E0,9.387847660E0
1.051835575E1,3.076103210E-1,8.652008057E-1,9.346114655E0,9.391115785E0
1.052839675E1,2.980302429E-1,8.864566040E-1,9.217232666E0,9.264556404E0
1.053840575E1,2.627037048E-1,7.530839539E-1,9.130113831E0,9.164885555E0
1.054844675E1,3.367996216E-1,5.634283447E-1,9.277257843E0,9.300451525E0
1.055845575E1,3.809577942E-1,4.090992737E-1,9.297914886E0,9.314704090E0
1.056849675E1,4.087998962E-1,4.468208313E-1,8.952583008E0,8.973043448E0
1.057850575E1,4.001179504E-1,6.643185425E-1,8.661438446E0,8.696087020E0
1.058854675E1,3.984713745E-1,1.000070343E0,8.469836884E0,8.537977334E0
1.059855675E1,5.200186157E-1,1.261726227E0,8.553812256E0,8.661990334E0
1.060859675E1,3.617976379E-1,1.180594940E0,8.788374481E0,8.874695937E0
1.061863675E1,1.992356873E-1,9.979747009E-1,9.063652039E0,9.120605059E0
1.062864675E1,1.371148682E-1,8.806187439E-1,9.132957916E0,9.176339693E0
1.063870313E1,1.426533508E-1,8.228388977E-1,9.080716553E0,9.119036514E0
1.064871313E1,-6.466552734E-2,7.219487000E-1,9.122479706E0,9.151230930E0
1.065875313E1,-4.252656555E-1,6.020480347E-1,9.058562622E0,9.088502049E0
1.066876313E1,-4.716691589E-1,5.695655823E-1,8.995843048E0,9.026187949E0
1.067880313E1,-5.303471375E-1,6.728507996E-1,8.903485107E0,8.944609737E0
1.068881313E1,-6.104306030E-1,8.018824768E-1,8.986712036E0,9.043043417E0
1.069885313E1,-7.324269104E-1,8.436456299E-1,9.226663055E0,9.294057148E0
1.070889413E1,-7.170089722E-1,8.717871094E-1,9.171278229E0,9.240479370E0
1.071890313E1,-6.486012268E-1,9.087602234E-1,9.195078735E0,9.262613111E0
1.072894413E1,-7.225474548E-1,8.638536072E-1,9.259893951E0,9.328127029E0
1.073895313E1,-6.460565186E-1,8.885522461E-1,9.179361420E0,9.244868317E0
1.074899413E1,-5.152285767E-1,9.743238831E-1,9.167685699E0,9.233700699E0
1.075900313E1,-5.325924683E-1,9.385482788E-1,9.030570831E0,9.094819248E0
1.076904413E1,-4.537065125E-1,1.057401123E0,8.964258728E0,9.037802901E0
1.077905413E1,-3.830534363E-1,1.172212372E0,9.012159119E0,9.096143345E0
1.078909413E1,-3.098556519E-1,1.238524475E0,8.967252502E0,9.057680213E0
1.079913413E1,-3.203338623E-1,1.259630585E0,8.862171021E0,8.956972602E0
1.080914413E1,-4.584965515E-1,1.317111053E0,8.629255371E0,8.741226966E0
1.081918413E1,-4.448748779E-1,1.143921204E0,8.411009216E0,8.500090906E0
1.082919413E1,-3.668870544E-1,9.181906128E-1,8.225395203E0,8.284612625E0
1.083923413E1,-1.886077881E-1,1.021775208E0,8.269553375E0,8.334573204E0
1.084924413E1,-1.122665405E-2,1.256786499E0,8.451425171E0,8.544368073E0
1.085928413E1,2.993774414E-3,1.473685455E0,8.457861786E0,8.585288800E0
1.086932513E1,-7.185058594E-2,1.575473785E0,8.291258240E0,8.439919630E0
1.087933413E1,-4.251159668E-2,1.459614716E0,8.297245789E0,8.424759346E0
1.088937512E1,-4.326004028E-2,1.250798950E0,8.423882446E0,8.516346923E0
1.089938413E1,-1.463955688E-1,1.074465637E0,8.447682953E0,8.516998024E0
1.090942513E1,-1.380130005E-1,9.951306152E-1,8.445886688E0,8.505429706E0
1.091943413E1,-1.040336609E-1,1.037791901E0,8.520581360E0,8.584179736E0
1.092947513E1,-1.969903564E-1,1.311871948E0,8.561895447E0,8.664056028E0
1.093948413E1,-2.748284912E-1,1.539249115E0,8.510103149E0,8.652553042E0
1.094952513E1,-1.725910950E-1,1.646575928E0,8.577463074E0,8.735781176E0
1.095956513E1,-1.689985657E-1,1.579515381E0,8.582103424E0,8.727882248E0
1.096957513E1,-2.236349487E-1,1.198258209E0,8.412655792E0,8.500506620E0
1.097961513E1,-2.748284912E-1,8.611592102E-1,8.638236694E0,8.685404946E0
1.098962513E1,-3.391946411E-1,1.166224823E0,9.190438385E0,9.270344710E0
1.099966513E1,-3.248245239E-1,1.812131653E0,9.107959900E0,9.292161516E0
1.100967513E1,-3.998185730E-1,2.255359955E0,8.687484283E0,8.984369015E0
1.101971513E1,-3.712280273E-1,2.348616028E0,8.246351624E0,8.582314524E0
1.102972513E1,-2.686912537E-1,2.082319794E0,8.079149323E0,8.347508879E0
1.103976513E1,-2.513273621E-1,1.791324921E0,8.170908508E0,8.368736838E0
1.104980513E1,-1.757345581E-1,1.778751068E0,8.222102051E0,8.414142864E0
1.105981513E1,-7.095245361E-2,1.912722473E0,8.373137970E0,8.589119918E0
1.106985613E1,-8.906478882E-2,2.018851776E0,8.529412994E0,8.765533701E0
1.107986513E1,-1.294807434E-1,1.903890839E0,8.656498718E0,8.864340678E0
1.108990613E1,-6.750961304E-2,1.672172699E0,8.862769775E0,9.019390621E0
1.109991512E1,1.613644409E-1,1.439706116E0,8.868008881E0,8.985564740E0
1.110995613E1,3.164419556E-1,1.425186310E0,8.744665375E0,8.865690275E0
1.111999613E1,2.944377136E-1,1.665586395E0,8.629255371E0,8.793458925E0
1.113000613E1,2.760260010E-1,1.894011383E0,8.523874512E0,8.736126497E0
1.114004613E1,2.335144043E-1,2.089804230E0,8.779393158E0,9.027710392E0
1.115005613E1,2.085163879E-1,2.190095673E0,9.093140717E0,9.355490700E0
1.116009613E1,2.179467773E-1,2.101779327E0,9.176217957E0,9.416366238E0
1.117010613E1,2.478845215E-1,1.945504303E0,9.379794617E0,9.582639552E0
1.118014613E1,2.366578674E-1,1.836530914E0,9.748328247E0,9.922638578E0
1.119015613E1,2.146536255E-1,1.830543365E0,9.928403778E0,1.009802787E1
1.120019613E1,3.447331238E-1,1.935325470E0,9.917326813E0,1.011027679E1
1.121023613E1,5.701643372E-1,1.835183716E0,9.638307037E0,9.828018579E0
1.122024613E1,5.077441406E-1,1.488055573E0,9.219178619E0,9.352292121E0
1.123028613E1,5.631289673E-1,1.458267517E0,9.236692200E0,9.368038278E0
1.124029613E1,7.331753540E-1,1.774859161E0,9.313482513E0,9.509396809E0
1.125033613E1,6.683601379E-1,2.017354889E0,9.311835938E0,9.551267693E0
1.126034613E1,5.158273315E-1,2.134112091E0,9.436676331E0,9.688723983E0
1.127038713E1,2.890489197E-1,2.068099365E0,9.699230347E0,9.921474365E0
1.128039613E1,9.804611206E-2,1.815574493E0,9.812694397E0,9.979724200E0
1.129043713E1,1.935475159E-1,1.640139313E0,9.798923035E0,9.937122835E0
1.130047713E1,4.061054993E-1,1.661844177E0,9.632169800E0,9.782910753E0
1.131048713E1,4.730163574E-1,1.657353516E0,9.533973999E0,9.688509966E0
1.132052713E1,4.580474854E-1,1.664688263E0,9.630223846E0,9.783772577E0
1.133053713E1,3.876937866E-1,1.686243439E0,9.530980225E0,9.686759388E0
1.134057713E1,3.526666260E-1,1.904489594E0,9.483079834E0,9.678856208E0
1.135058713E1,1.335223389E-1,2.117346954E0,9.500593414E0,9.734590981E0
1.136062713E1,-1.167572021E-1,2.044448547E0,9.388626251E0,9.609355077E0
1.137066713E1,-2.493814087E-1,1.908980255E0,9.643396454E0,9.833691670E0
1.138067713E1,-2.826123047E-1,1.767225037E0,9.962532806E0,1.012200642E1
1.139071713E1,-1.374142456E-1,1.639690247E0,1.006626709E1,1.019986274E1
1.140072713E1,9.879455566E-3,1.419049072E0,1.007988876E1,1.017929051E1
1.141076713E1,1.184037781E-1,1.134790192E0,1.021865021E1,1.028214862E1
1.142077713E1,6.316864014E-2,1.036594391E0,9.957293701E0,1.001130441E1
1.143081713E1,-2.514770508E-2,1.076261902E0,9.504485321E0,9.565260755E0
1.144082713E1,-2.201921082E-1,1.263971558E0,9.286538544E0,9.374748359E0
1.145086713E1,-4.147874451E-1,1.372495880E0,9.194479980E0,9.305603456E0
1.146090813E1,-5.465135193E-1,1.517843628E0,9.581724701E0,9.716582452E0
1.147091813E1,-6.191125488E-1,1.765428772E0,9.903256073E0,1.007841852E1
1.148095813E1,-6.551875305E-1,1.861977997E0,9.936337280E0,1.013050005E1
1.149096813E1,-6.143225098E-1,1.678160248E0,1.000100281E1,1.015941293E1
1.150100813E1,-4.709207153E-1,1.245260468E0,9.845625916E0,9.935229722E0
1.151101813E1,-3.688330078E-1,9.478289795E-1,9.805359650E0,9.857966089E0
1.152105813E1,-3.212319946E-1,1.030606842E0,9.366172943E0,9.428177770E0
1.153106813E1,-2.125579834E-1,1.153950348E0,9.107061768E0,9.182339372E0
1.154110813E1,-4.150868225E-1,1.264570312E0,9.380692749E0,9.474641502E0
1.155114813E1,-5.974076843E-1,1.353934479E0,9.565109253E0,9.678912621E0
1.156115813E1,-4.644841003E-1,1.445693665E0,9.472901001E0,9.593832864E0
1.157119813E1,-3.957769775E-1,1.553918610E0,9.301806793E0,9.439010122E0
1.158120813E1,-4.989125061E-1,1.497785339E0,9.161847839E0,9.296866700E0
1.159124813E1,-6.646179199E-1,1.395098877E0,9.357041931E0,9.483788882E0
1.160125813E1,-8.036787415E-1,1.378782806E0,9.615554352E0,9.747093261E0
1.161129813E1,-7.129673767E-1,1.447489929E0,9.480834503E0,9.617160311E0
1.162130813E1,-7.384144592E-1,1.602717133E0,9.397008820E0,9.561262096E0
1.163134813E1,-8.422984314E-1,1.412313080E0,9.550140381E0,9.690679861E0
1.164139004E1,-7.566764832E-1,1.187330933E0,9.840237122E0,9.940451733E0
1.165139904E1,-6.911128235E-1,1.095571747E0,1.010877869E1,1.019143370E1
1.166144004E1,-6.453080750E-1,9.419911194E-1,1.022613464E1,1.028968413E1
1.167145004E1,-6.170169067E-1,8.457412720E-1,1.019065842E1,1.024429144E1
1.168149004E1,-7.113208008E-1,8.613088989E-1,9.962383118E0,1.002481460E1
1.169150004E1,-8.960366821E-1,1.033600616E0,9.757159882E0,9.852582450E0
1.170154004E1,-1.004860382E0,1.262624359E0,9.648934937E0,9.782939746E0
1.171158004E1,-1.017733612E0,1.397344208E0,9.649384003E0,9.803007914E0
1.172159004E1,-9.418414307E-1,1.470092926E0,9.607022095E0,9.764379756E0
1.173163004E1,-8.319699097E-1,1.128503265E0,9.660610657E0,9.761818059E0
1.174164004E1,-6.486012268E-1,6.836283875E-1,9.824819183E0,9.869908982E0
1.175168004E1,-3.653901672E-1,6.728507996E-1,9.809401245E0,9.839237316E0
1.176169004E1,-1.829196167E-1,9.098080444E-1,9.760902100E0,9.804918157E0
1.177173004E1,-2.275268555E-1,1.213975525E0,9.689201202E0,9.767605898E0
1.178174004E1,-4.005670166E-1,1.517244873E0,9.376950531E0,9.507349115E0
1.179178004E1,-5.815406799E-1,1.786534882E0,9.241332550E0,9.430383012E0
1.180182104E1,-8.289761353E-1,1.833537140E0,9.441017303E0,9.653075551E0
1.181183004E1,-9.351054382E-1,1.715732117E0,9.802515564E0,9.995372442E0
1.182187104E1,-8.418493652E-1,1.610650635E0,9.929002533E0,1.009395845E1
1.183188004E1,-6.876699829E-1,1.393601990E0,9.839788055E0,9.961749118E0
1.184192104E1,-5.203179932E-1,1.400936737E0,9.780211945E0,9.893730350E0
1.185193004E1,-5.228627014E-1,1.301393738E0,9.705517273E0,9.806328396E0
1.186197104E1,-3.914360046E-1,1.084345093E0,9.629774780E0,9.698535392E0
1.187198104E1,-1.794767761E-1,8.387059021E-1,9.556576996E0,9.594988451E0
1.188202104E1,-1.257385254E-1,7.240443420E-1,9.583970032E0,9.612103410E0
1.189206104E1,-1.872605896E-1,9.056167603E-1,9.635462952E0,9.679739384E0
1.190207104E1,-3.646417236E-1,1.122815094E0,9.673932953E0,9.745699364E0
1.191211104E1,-4.800517273E-1,1.354832611E0,9.734107819E0,9.839658332E0
1.192212104E1,-4.391867065E-1,1.364412689E0,9.795480194E0,9.899794906E0
1.193216104E1,-2.993774414E-1,1.131047974E0,9.799372101E0,9.868971068E0
1.194217104E1,-1.350192261E-1,1.086590424E0,9.982890472E0,1.004275914E1
1.195221104E1,-1.456471252E-1,1.073268127E0,9.930050354E0,9.988944769E0
1.196222104E1,-2.589614868E-1,1.087787933E0,9.662556610E0,9.727041888E0
1.197226104E1,-3.552113342E-1,1.187031555E0,9.638756104E0,9.718067618E0
1.198230204E1,-4.628375244E-1,1.286574554E0,9.866282959E0,9.960573883E0
1.199231104E1,-5.939648438E-1,1.285077667E0,1.013467484E1,1.023307641E1
1.200235204E1,-5.921685791E-1,1.132095795E0,1.012045441E1,1.020077948E1
1.201236104E1,-4.442761230E-1,1.093326416E0,9.860594788E0,9.930965386E0
1.202240204E1,-4.090992737E-1,1.058598633E0,9.719588013E0,9.785621310E0
1.203241104E1,-4.896318054E-1,1.002764740E0,9.603279877E0,9.667898470E0
1.204245204E1,-6.490502930E-1,1.090632019E0,9.659413147E0,9.742433311E0
1.205249204E1,-8.041278076E-1,1.199006653E0,9.766141205E0,9.872271903E0
1.206250204E1,-9.286688232E-1,1.359472961E0,9.825118561E0,9.962105563E0
1.207254204E1,-9.523196411E-1,1.469344482E0,9.909692688E0,1.006319507E1
1.208255204E1,-9.521699524E-1,1.491947479E0,9.756261749E0,9.915501915E0
1.209259204E1,-9.421408081E-1,1.393152924E0,9.577234039E0,9.723780963E0
1.210260204E1,-9.454339600E-1,1.154399414E0,9.631571045E0,9.746468292E0
1.211264204E1,-9.627978516E-1,9.822573853E-1,9.540709991E0,9.639344190E0
1.212265204E1,-8.806187439E-1,9.904902649E-1,9.420659637E0,9.513431996E0
1.213269204E1,-7.866142273E-1,1.015188904E0,9.262588348E0,9.351198499E0
1.214273204E1,-6.929090881E-1,1.020577698E0,9.273515625E0,9.355201435E0
1.215274204E1,-5.851332092E-1,1.048719177E0,9.417965240E0,9.494222562E0
1.216278304E1,-5.318440247E-1,9.108558655E-1,9.651928711E0,9.709389492E0
1.217279204E1,-4.861889648E-1,7.182064819E-1,9.977501678E0,1.001512556E1
1.218283304E1,-4.803511047E-1,6.897656250E-1,9.898016968E0,9.933642519E0
1.219284204E1,-5.230123901E-1,7.322772217E-1,9.775122528E0,9.816455181E0
1.220288304E1,-6.075865173E-1,9.150471497E-1,9.762398987E0,9.823996470E0
1.221289204E1,-7.397616577E-1,1.066382446E0,9.616452484E0,9.703637319E0
1.222293304E1,-7.653584290E-1,1.069226532E0,9.598040771E0,9.687693510E0
1.223297304E1,-6.403683472E-1,1.069076843E0,9.493408356E0,9.574852434E0
1.224298304E1,-4.635859680E-1,9.184899902E-1,9.348210297E0,9.404656908E0
1.225302304E1,-3.546125793E-1,7.997868347E-1,9.447453918E0,9.487876190E0
1.226303304E1,-3.620970154E-1,7.999365234E-1,9.615254974E0,9.655264932E0
1.227307304E1,-3.495231628E-1,8.183482361E-1,9.740843811E0,9.781405749E0
1.228308304E1,-3.315605164E-1,8.548722839E-1,9.871372375E0,9.913865622E0
1.229312304E1,-3.165916443E-1,8.120613098E-1,1.002016296E1,1.005799879E1
1.230316304E1,-3.113525391E-1,9.095086670E-1,9.958042145E0,1.000433655E1
1.231317304E1,-3.800596619E-1,1.073567505E0,9.695787506E0,9.762442722E0
1.232321304E1,-4.784051514E-1,1.256038055E0,9.410630493E0,9.506127990E0
1.233322304E1,-5.785469055E-1,1.426084442E0,9.438921661E0,9.563559771E0
1.234326304E1,-6.432124329E-1,1.529070282E0,9.705816650E0,9.846555490E0
1.235327304E1,-6.243516541E-1,1.391206970E0,9.855355682E0,9.972627911E0
1.236331404E1,-5.508544922E-1,1.011596375E0,9.884095917E0,9.950985880E0
1.237332304E1,-3.507206726E-1,7.816744995E-1,9.841883698E0,9.879103944E0
1.238336404E1,-1.442999268E-1,8.137078857E-1,9.858199768E0,9.892777449E0
1.239340404E1,-5.373825073E-2,7.390132141E-1,9.917626190E0,9.945267094E0
1.240341404E1,-1.058299255E-1,7.162605286E-1,9.731862488E0,9.758758968E0
1.241345404E1,-2.192939758E-1,8.916957092E-1,9.648186493E0,9.691785887E0
1.242346404E1,-3.245251465E-1,1.052162018E0,9.723779297E0,9.785920769E0
1.243350404E1,-4.707710266E-1,1.128503265E0,9.835447083E0,9.911163620E0
1.244351404E1,-4.945715332E-1,1.113085327E0,9.866582336E0,9.941479113E0
1.245355404E1,-4.507127380E-1,1.037642212E0,9.845625916E0,9.910408317E0
1.246356404E1,-4.507127380E-1,9.333091736E-1,9.884994049E0,9.939180818E0
1.247360404E1,-4.087998962E-1,8.108638000E-1,9.877060547E0,9.918716777E0
1.248364404E1,-3.655398560E-1,8.187973022E-1,9.792935486E0,9.833902269E0
1.249365404E1,-3.158432007E-1,8.834628296E-1,9.645941162E0,9.691462449E0
1.250369404E1,-2.683918762E-1,1.021176453E0,9.544751587E0,9.602974456E0
1.251370404E1,-2.673440552E-1,1.118474121E0,9.491462402E0,9.560874214E0
1.252374404E1,-4.047583008E-1,1.111289062E0,9.422904968E0,9.496837932E0
1.253375404E1,-5.535488892E-1,1.134939880E0,9.513316956E0,9.596754889E0
1.254379404E1,-5.568420410E-1,1.192420349E0,9.550888824E0,9.641131504E0
1.255380404E1,-4.504133606E-1,1.116528168E0,9.601483612E0,9.676672718E0
1.256384504E1,-3.353027344E-1,9.467811584E-1,9.808054047E0,9.859348187E0
1.257388504E1,-3.158432007E-1,7.182064819E-1,9.841434631E0,9.872659879E0
1.258389504E1,-2.779719543E-1,6.340814209E-1,9.749825134E0,9.774375571E0
1.259393504E1,-2.293231201E-1,8.063731384E-1,9.707463226E0,9.743596308E0
1.260394504E1,-3.351530457E-1,9.743238831E-1,9.621541901E0,9.676554301E0
1.261398504E1,-4.628375244E-1,1.119372253E0,9.477990417E0,9.555077978E0
1.262399504E1,-5.409750366E-1,1.185235291E0,9.366921387E0,9.457095376E0
1.263403504E1,-5.628295898E-1,1.191821594E0,9.546098785E0,9.636660100E0
1.264408113E1,-5.441184998E-1,1.115330658E0,9.729018402E0,9.807845150E0
1.265409113E1,-5.251080322E-1,1.054407349E0,9.825867004E0,9.896220273E0
1.266413113E1,-4.529580688E-1,1.148411865E0,9.857002258E0,9.934007970E0
