"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.105138792E0,2.860560954E-1,1.234433105E-1,7.950213540E-1,8.538883381E-1
9.115148792E0,1.923894748E-1,-8.115092961E-2,9.314708090E-1,9.545873723E-1
9.125188792E0,1.909559933E-2,-1.885428474E-1,6.663136125E-1,6.927386790E-1
9.135198792E0,1.560190077E-1,-1.173447377E-1,4.118708539E-1,4.557952594E-1
9.145238792E0,1.878227811E-1,-3.558159546E-2,6.835161209E-2,2.030157381E-1
9.155248792E0,1.446443826E-1,-1.084663894E-1,-1.872003633E-1,2.602516687E-1
9.165288792E0,7.438637719E-2,-2.424089329E-1,-1.948163617E-1,3.197637232E-1
9.175329792E0,-2.422025262E-1,-2.650391559E-1,4.661511415E-1,5.883916252E-1
9.185338792E0,-4.719746029E-1,-1.521563553E-1,1.583189771E0,1.659036297E0
9.195379792E0,-4.079410134E-1,5.971789668E-2,2.487645274E0,2.521579090E0
9.205388792E0,-3.781505460E-1,1.604955812E-1,2.561007366E0,2.593745437E0
9.215429792E0,-1.454838052E-1,1.483836953E-2,1.934526740E0,1.940046243E0
9.225469792E0,3.610184234E-2,-2.335916789E-1,1.147969231E0,1.172050242E0
9.235479792E0,-1.542817451E-1,-3.009269901E-1,7.881549686E-1,8.576410466E-1
9.245519792E0,-8.319257632E-2,-1.820511407E-1,8.980083632E-1,9.200449136E-1
9.255529792E0,1.431402046E-2,-1.341827819E-1,1.593355156E0,1.599059274E0
9.265569792E0,1.571388409E-1,-2.162686813E-1,2.521974862E0,2.536103697E0
9.275579792E0,3.951627641E-1,-3.502927661E-1,2.883464352E0,2.931420356E0
9.285619792E0,1.866697833E-1,-4.911919522E-1,2.390160495E0,2.447239738E0
9.295659792E0,5.191724505E-3,-5.434681797E-1,1.482101938E0,1.578610392E0
9.305669792E0,2.287445747E-1,-5.854786700E-1,7.126715076E-1,9.502683996E-1
9.315709792E0,1.802949843E-1,-5.073307425E-1,6.048196149E-1,8.097515237E-1
9.325719792E0,9.710408907E-2,-2.951719229E-1,9.946137214E-1,1.042023091E0
9.335759792E0,-7.351689622E-1,-2.152651529E-1,2.441439407E0,2.558796371E0
9.345800792E0,-2.200187967E0,-1.887077755E-1,6.422786910E0,6.791806049E0
9.355810792E0,-1.659162790E0,1.093610737E0,6.058958534E0,6.376502499E0
9.365850792E0,-5.481411283E-1,1.850523009E0,3.158759451E0,3.701709790E0
9.375860792E0,2.760464297E-1,8.251938638E-1,8.550991559E-1,1.219975865E0
9.385900792E0,8.947666669E-1,-6.224801796E-1,-9.190472299E-1,1.425740780E0
9.395910792E0,1.176445317E0,-9.564901677E-1,-1.571543872E0,2.183723235E0
9.405950792E0,1.352045536E0,-3.494775911E-1,-1.336427915E0,1.932925578E0
9.415990792E0,4.848492216E-1,3.226511870E-1,-1.878301084E-2,5.826966257E-1
9.426000792E0,-8.632642078E-1,4.122678798E-1,8.591161931E-1,1.285795680E0
9.436040792E0,-1.542672075E0,2.503059083E-1,8.365763462E-1,1.772667527E0
9.446050792E0,-1.147398543E0,2.461111706E-1,3.165799499E-1,1.215449295E0
9.456090792E0,1.744661874E-1,3.361579262E-1,-4.604471827E-1,5.961981297E-1
9.466100792E0,8.122074902E-1,1.143228235E-1,-7.344705123E-1,1.100998478E0
9.476140792E0,6.996212532E-1,-3.138754664E-1,-7.539604515E-1,1.075380895E0
9.486181792E0,5.579166131E-1,-4.950717990E-1,-9.209469903E-1,1.185120413E0
9.496190792E0,-3.572307067E-1,-3.577097764E-1,3.485484320E-1,6.140489161E-1
9.506231792E0,-1.124030511E0,1.359393220E-1,1.343473225E0,1.756941774E0
9.516240792E0,-1.008037467E0,4.581546721E-1,1.068765771E0,1.538929989E0
9.526281792E0,-7.875547154E-2,3.228971720E-1,4.072690952E-1,5.256739711E-1
9.536321792E0,3.031375300E-1,3.608601831E-2,1.945982605E-1,3.620263054E-1
9.546331792E0,-3.717891773E-2,-8.724802237E-2,1.364184648E-1,1.661459806E-1
9.556371792E0,-1.288073817E-1,-4.274223279E-2,1.937814045E-1,2.365786820E-1
9.566381792E0,1.100555804E-1,-1.291292161E-1,8.420867622E-2,1.894140607E-1
9.576421792E0,2.133518160E-1,-3.279323921E-1,-3.928568780E-2,3.931946293E-1
9.586431792E0,1.873735688E-1,-3.525826819E-1,-3.437811971E-2,4.007558570E-1
9.596471792E0,9.694685379E-2,-2.877312862E-1,-9.604928792E-2,3.184547868E-1
9.606511792E0,6.627738543E-2,-7.526430007E-2,-3.637763357E-1,3.773468287E-1
9.616521792E0,-6.745631201E-2,4.807745162E-2,4.305480301E-2,9.335690359E-2
9.626561792E0,-3.999299625E-1,9.418804608E-2,4.533252740E-1,6.118162853E-1
9.636571792E0,-2.573339509E-2,2.124018262E-1,-1.911057186E-1,2.868765224E-1
9.646612792E0,-5.691222902E-2,-1.096792938E-1,-2.804143363E-1,3.064322916E-1
9.656652792E0,-1.066519892E-1,-1.147847901E-1,-3.104520679E-2,1.597310230E-1
9.666662792E0,-4.235850926E-2,1.907049651E-1,1.418212920E-1,2.414040304E-1
9.676702792E0,6.117477614E-2,2.426420176E-1,1.546962762E-1,2.941911620E-1
9.686712792E0,2.887490306E-2,7.493035097E-2,2.009126687E-1,2.163659353E-1
9.696752792E0,-8.107621316E-2,4.146494508E-2,6.712837458E-2,1.131322796E-1
9.706762792E0,-6.344228983E-2,-7.267822277E-2,-1.214361441E-1,1.550928280E-1
9.716802792E0,-1.025199995E-1,-7.816784464E-2,-1.176974344E-1,1.745658853E-1
9.726842792E0,-1.225357496E-1,-7.488339052E-2,-2.407257754E-1,2.803059597E-1
9.736852792E0,7.024388071E-2,-6.656554352E-2,-4.904065615E-1,4.998637514E-1
9.746892792E0,-1.409305053E-2,-1.099766247E-2,-1.649663258E-1,1.659320683E-1
9.756902792E0,-4.625854363E-1,-8.063832980E-2,3.049609476E-1,5.599008892E-1
9.766942792E0,-1.923948287E-1,-2.343702905E-2,-1.073899627E-1,2.215799371E-1
9.776995000E0,-6.022602886E-2,-1.125419444E-1,-1.699826521E-1,2.125722602E-1
9.787004000E0,-1.054494363E-1,-2.176808752E-2,1.510394275E-2,1.087270083E-1
9.797045000E0,-1.195574885E-1,2.149530395E-1,6.407963634E-2,2.541751405E-1
9.807054000E0,-1.940955462E-1,1.818834170E-1,4.966624975E-2,2.705945210E-1
9.817095000E0,-2.579499551E-1,-8.064856242E-2,-1.316740340E-1,3.006333667E-1
9.827104000E0,-3.085922878E-1,-3.040884700E-1,-3.700977606E-1,5.697993946E-1
9.837145000E0,-1.198820090E-1,-2.243266743E-1,-2.255937660E-1,3.399804408E-1
9.847185000E0,-1.649881980E-1,-9.951522499E-2,-1.495530653E-1,2.439067544E-1
9.857195000E0,-2.240188002E-1,-5.572144356E-2,-1.979539776E-1,3.040971544E-1
9.867235000E0,-3.260667649E-1,4.958438873E-4,-9.175509274E-2,3.387311295E-1
9.877245000E0,-2.833734294E-1,6.629032239E-2,1.043318689E-1,3.091602274E-1
9.887285000E0,-3.727803169E-1,1.658884317E-2,2.008705688E-1,4.237798247E-1
9.897295000E0,-3.695595974E-1,-1.567107516E-1,-1.365108508E-1,4.239902925E-1
9.907335000E0,-3.886888731E-1,-1.360086115E-1,-2.704155976E-1,4.926479249E-1
9.917375000E0,-5.403995244E-1,-1.599690394E-1,-3.426450831E-1,6.595660638E-1
9.927385000E0,-9.145033586E-1,-2.584267955E-1,1.320225281E-1,9.594429370E-1
9.937426000E0,-7.221597844E-1,-9.361428805E-3,-1.228242731E-1,7.325900577E-1
9.947435000E0,-4.699838452E-1,1.794331778E-1,-2.336804652E-1,5.546959887E-1
9.957476000E0,-3.759404081E-1,2.304329216E-2,2.892559111E-2,3.777550444E-1
9.967516000E0,-4.594568105E-1,-2.143070318E-1,1.382895738E-1,5.255017324E-1
9.977526000E0,-5.870538734E-1,-2.391170236E-1,7.627283514E-2,6.384565346E-1
9.987566000E0,-7.880509613E-1,-1.552222698E-1,1.638717270E-1,8.197391131E-1
9.997576000E0,-9.425553026E-1,-6.015264630E-2,3.787077856E-1,1.017569863E0
1.000761600E1,-9.990869144E-1,4.859339532E-2,1.776173615E-1,1.015915305E0
1.001762600E1,-8.826317941E-1,-1.871275472E-1,-2.474834025E-1,9.355766336E-1
1.002766600E1,-9.641883194E-1,-1.915043891E-1,-3.588652593E-1,1.046478533E0
1.003770600E1,-9.313875592E-1,5.481583776E-2,-2.673943412E-1,9.705602997E-1
1.004771600E1,-8.995645266E-1,9.021142781E-2,-1.397075236E-1,9.148074286E-1
1.005775600E1,-1.001117726E0,2.447673708E-2,-1.727261657E-1,1.016203788E0
1.006776600E1,-1.091255625E0,1.625409007E-2,-2.318602270E-1,1.115733928E0
1.007780600E1,-1.145084800E0,1.297345308E-1,-3.248479128E-2,1.152868383E0
1.008784700E1,-1.133413830E0,2.654399277E-1,1.194989616E-1,1.170198815E0
1.009785600E1,-1.063210551E0,2.273300236E-1,7.512795031E-2,1.089834769E0
1.010789700E1,-9.236606830E-1,9.958628694E-2,-4.826759577E-2,9.302667611E-1
1.011790600E1,-8.661729053E-1,1.014770024E-1,-9.504239738E-2,8.772605891E-1
1.012794700E1,-9.362796322E-1,-7.315327249E-2,-1.328159952E-1,9.484782758E-1
1.013795700E1,-1.129867567E0,-3.445104910E-1,-6.950409830E-2,1.183266249E0
1.014799700E1,-1.156973797E0,-1.993736998E-1,1.792288542E-2,1.174163306E0
1.015803700E1,-1.071085435E0,-8.438427541E-3,-1.588337660E-1,1.082831188E0
1.016804700E1,-9.695658575E-1,7.588567637E-2,-2.140022457E-1,9.957979459E-1
1.017808700E1,-7.798381083E-1,1.600176444E-1,-1.595675915E-1,8.119205245E-1
1.018809700E1,-5.209008875E-1,2.001728497E-1,-5.432823479E-2,5.606767887E-1
1.019813700E1,-4.620635358E-1,2.572083454E-1,3.555808783E-2,5.300219068E-1
1.020817700E1,-5.965057513E-1,2.977031643E-1,3.428573370E-2,6.675490970E-1
1.021818700E1,-7.269337437E-1,1.772411298E-1,-1.624374050E-1,7.656585377E-1
1.022822800E1,-8.983861665E-1,9.872438908E-2,-2.594374502E-1,9.402935710E-1
1.023823700E1,-1.064586182E0,1.459856059E-1,-1.475527328E-1,1.084632354E0
1.024827800E1,-1.196314522E0,1.344326407E-1,-8.973663390E-2,1.207184010E0
1.025828700E1,-1.165854475E0,-2.149268366E-2,-1.600862396E-1,1.176990313E0
1.026832800E1,-1.032025084E0,-1.395158080E-1,-2.227099192E-1,1.064960160E0
1.027836800E1,-8.736979795E-1,-5.964868940E-2,-1.077086359E-1,8.823305932E-1
1.028837800E1,-6.700112455E-1,1.477997777E-1,7.195174277E-2,6.898817990E-1
1.029841800E1,-5.775577394E-1,2.404017117E-1,1.362769622E-1,6.402634893E-1
1.030842800E1,-3.938214859E-1,2.026830594E-1,5.128651321E-2,4.458767675E-1
1.031846800E1,-2.582435036E-1,2.307070099E-2,-2.688725173E-2,2.606624037E-1
1.032847800E1,-1.263077884E-1,-8.971138123E-2,-9.706377983E-3,1.552288733E-1
1.033851800E1,1.581320818E-1,-1.015014693E-1,-2.575990856E-2,1.896625331E-1
1.034855800E1,1.883444807E-1,8.494164297E-2,-3.095165133E-2,2.089180002E-1
1.035856800E1,-2.336828224E-1,1.958758589E-1,1.238095289E-1,3.290954467E-1
1.036860800E1,-6.086048830E-1,4.923534650E-2,1.906683469E-1,6.396705726E-1
1.037861800E1,-5.773420136E-1,-5.072757421E-2,-2.707845569E-3,5.795726183E-1
1.038865800E1,-3.948086055E-1,-6.556143042E-2,-1.151661748E-1,4.164557407E-1
1.039869900E1,-1.062018907E-1,-1.008707192E-1,-1.321669543E-1,1.972862068E-1
1.040870800E1,1.560276506E-1,-1.343397248E-1,-1.482836348E-1,2.537317989E-1
1.041874900E1,3.900773675E-1,-6.510235090E-3,-1.700323534E-1,4.255745963E-1
1.042875900E1,6.291009088E-1,1.470689854E-1,1.170261741E-2,6.461688565E-1
1.043879900E1,8.218131499E-1,1.160178400E-1,1.018760383E-2,8.300245658E-1
1.044880900E1,7.412896813E-1,2.455044854E-3,-2.261188459E-1,7.750136459E-1
1.045884900E1,5.477501689E-1,-1.107932249E-2,-2.827777809E-1,6.165357023E-1
1.046888900E1,2.600977287E-1,1.872716445E-1,-1.377311647E-1,3.488429031E-1
1.047889900E1,3.123212400E-1,1.279236482E-1,7.210786343E-3,3.375811193E-1
1.048893900E1,8.205928360E-1,-1.648664115E-1,-2.551759994E-1,8.750247578E-1
1.049894900E1,1.167547975E0,-1.006276030E-1,-4.164960015E-1,1.243689313E0
1.050898900E1,1.378871830E0,-4.888915479E-2,4.095682204E-2,1.380346020E0
1.051903000E1,1.547371336E0,-1.101130293E-1,3.891883349E-1,1.599359400E0
1.052903900E1,1.592405129E0,-2.227941008E-1,1.724332201E-1,1.617134664E0
1.053908000E1,1.630970586E0,-2.524725941E-1,-3.327352220E-1,1.683603336E0
1.054908900E1,1.554416792E0,-2.225015391E-2,-3.806666028E-1,1.600504201E0
1.055913000E1,1.568812930E0,1.487214999E-1,-9.391330004E-2,1.578642392E0
1.056913900E1,1.660216605E0,7.835071631E-2,-3.715320826E-3,1.662068534E0
1.057918000E1,1.847220940E0,-3.269675285E-2,-1.109848309E-1,1.850840866E0
1.058922000E1,1.957808307E0,-3.683617953E-2,-2.890617836E-1,1.979375402E0
1.059923000E1,1.893505891E0,2.657704781E-2,-2.326642191E-1,1.907931744E0
1.060927000E1,1.781721015E0,-4.528670350E-2,-8.934720933E-2,1.784534557E0
1.061928000E1,1.828419218E0,-2.272263451E-1,-2.615634978E-2,1.842670020E0
1.062932000E1,1.823748316E0,-2.563795208E-1,3.817997932E-2,1.842076570E0
1.063936000E1,1.718563777E0,-1.048871991E-1,2.687315995E-1,1.742607085E0
1.064937000E1,1.586496518E0,1.708198272E-2,5.188906878E-1,1.669284440E0
1.065941000E1,1.355681334E0,-1.060997563E-1,3.162244391E-1,1.396111362E0
1.066942000E1,1.194551001E0,-2.434951081E-1,-8.329007864E-2,1.221957119E0
1.067946000E1,1.045212529E0,-2.421764147E-1,-1.888223809E-1,1.089390902E0
1.068947000E1,1.164764189E0,-1.008997726E-1,-2.895517802E-1,1.204448676E0
1.069951000E1,9.280889987E-1,3.787619135E-2,-2.037871599E-2,9.290850809E-1
1.070955100E1,2.760726325E-1,-1.132183119E-1,2.326373219E-1,3.783577780E-1
1.071956100E1,-1.753850956E-1,-6.818339044E-2,-5.457089424E-2,1.959257231E-1
1.072960100E1,-4.006577946E-2,-9.357006848E-3,-1.590085977E-1,1.642454091E-1
1.073961100E1,9.612939477E-2,-6.703483283E-2,2.993248165E-2,1.209565327E-1
1.074965100E1,2.146026816E-2,-1.339562205E-1,-1.211133778E-2,1.362038789E-1
1.075966100E1,-5.122251361E-2,-1.141999589E-1,-1.418815184E-1,1.891976262E-1
1.076970100E1,-5.897044893E-2,-2.684192668E-2,-2.102775693E-1,2.200333134E-1
1.077976488E1,-1.115256709E-1,7.263918347E-2,-1.533888388E-1,2.030826485E-1
1.078977487E1,-1.068770522E-1,1.345333773E-1,-3.003948569E-2,1.744256420E-1
1.079981488E1,-4.919630720E-2,1.069351407E-1,-3.243567467E-2,1.220961668E-1
1.080982487E1,-3.735645382E-2,9.821293130E-2,-1.250888997E-1,1.633662063E-1
1.081986487E1,-3.392113240E-2,1.287030455E-1,-1.110093892E-1,1.733153242E-1
1.082990587E1,-9.545049649E-3,1.599603143E-2,-8.225336730E-2,8.433621658E-2
1.083991487E1,-1.635690057E-2,-4.703538643E-2,-9.825076461E-2,1.101502997E-1
1.084995588E1,2.490120839E-2,1.688315911E-2,-1.705153334E-1,1.731490403E-1
1.085996487E1,6.820774318E-2,7.115183453E-2,-1.701481283E-1,1.966348528E-1
1.087000588E1,-7.574734404E-3,6.215777532E-2,-1.383117932E-1,1.518259457E-1
1.088001487E1,-6.296703910E-2,3.831611895E-2,-1.506073183E-1,1.676768836E-1
1.089005588E1,-5.536741292E-2,1.364973108E-2,-1.106217188E-1,1.244549325E-1
1.090009588E1,-1.863763261E-1,-3.829653078E-2,-5.009660482E-2,1.967547433E-1
1.091010587E1,-2.937162586E-1,-1.047735347E-1,-6.069643736E-2,3.176960680E-1
1.092014588E1,-2.831466306E-1,-3.152181881E-2,2.656623960E-2,2.861317958E-1
1.093015587E1,-3.181735719E-1,1.779096127E-1,3.886422050E-1,5.328498998E-1
1.094019588E1,-7.065455625E-2,-1.881551588E-1,5.827066147E-1,6.163938911E-1
1.095023587E1,-3.613217477E-2,-2.544951642E-1,3.903186017E-1,4.673563239E-1
1.096024588E1,-2.128751948E-3,2.499662582E-1,1.281043088E-1,2.808885468E-1
1.097028588E1,-1.243305524E-1,3.880589452E-1,-1.349587659E0,1.409764051E0
1.098029587E1,-4.940521908E-1,6.329991744E-1,-1.343303656E0,1.565004867E0
1.099033588E1,7.720982952E-1,1.715836014E-1,-3.297420323E-1,8.569168673E-1
1.100034587E1,-3.147244456E-1,-3.699187627E-1,4.497333294E-1,6.619300833E-1
1.101038688E1,-3.291953907E-1,1.034067480E-1,2.189361262E-1,4.086509368E-1
1.102042687E1,-4.418039203E-2,-1.954950772E-2,-1.194878519E-2,4.976809982E-2
1.103043688E1,1.012989912E-2,-5.932391312E-2,-9.407000542E-2,1.116741127E-1
1.104047687E1,-9.959529530E-2,-4.555353753E-2,-1.442046171E-1,1.810782130E-1
1.105048687E1,-1.161531482E-1,-3.028565347E-3,-1.310209000E-1,1.751205365E-1
1.106052688E1,-5.139443088E-2,4.955848739E-2,2.094881952E-2,7.440621102E-2
1.107056687E1,-4.120503634E-2,3.715541923E-2,6.000705063E-2,8.172653378E-2
1.108057688E1,-9.428101681E-2,6.889373121E-2,-4.847809553E-2,1.264333108E-1
1.109061687E1,-1.057253335E-1,6.067122124E-2,-1.939100432E-1,2.290413676E-1
1.110062688E1,-6.401361762E-2,-2.204225798E-2,-1.553663671E-1,1.694765836E-1
1.111066687E1,1.351147184E-2,-1.868289554E-1,4.998784661E-3,1.873835807E-1
1.112067687E1,4.503549250E-2,-3.770025548E-1,-2.657226223E-1,4.634302902E-1
1.113071688E1,-5.809795300E-2,-2.960141412E-1,-9.513799936E-1,9.980599361E-1
1.114075787E1,-5.076503294E-2,4.878318314E-2,-9.779339540E-1,9.804650457E-1
1.115076688E1,1.761827106E-1,1.876318512E-1,1.736544696E0,1.755515178E0
1.116080787E1,1.259189851E-1,2.770694183E-1,1.829479757E0,1.854621049E0
1.117081688E1,7.969851779E-2,-2.371817962E-3,-6.375593448E-1,6.425257951E-1
1.118085787E1,-1.709088510E-1,1.033496737E-2,9.275730550E-2,1.947320329E-1
1.119089787E1,-3.466760256E-2,2.261598404E-2,-5.694310963E-2,7.039774951E-2
1.120090787E1,-4.984143781E-2,6.627183971E-3,-4.137899101E-2,6.511765803E-2
1.121094787E1,-5.951690778E-2,7.262456543E-3,-6.636589766E-4,5.996203824E-2
1.122095788E1,-6.006643642E-2,1.059649323E-2,-6.937312067E-2,9.237365600E-2
1.123099787E1,-6.516010586E-2,5.321843326E-3,-6.817678034E-2,9.445758196E-2
1.124100788E1,-6.017262734E-2,4.311270872E-3,-5.036616147E-2,7.858805480E-2
1.125104787E1,-5.631936704E-2,2.216801423E-2,-6.623375058E-2,8.972291611E-2
1.126108787E1,-5.404985251E-2,2.500345701E-2,-8.000628233E-2,9.973747857E-2
1.127109788E1,-5.306679395E-2,1.594140108E-2,-5.231503844E-2,7.620417400E-2
1.128113887E1,-4.967335321E-2,2.565527081E-2,-5.830375671E-2,8.077724299E-2
1.129114788E1,-4.915632687E-2,2.475114965E-2,-6.548823059E-2,8.554339382E-2
1.130118887E1,-5.303773146E-2,1.925102107E-2,-5.560877502E-2,7.922082194E-2
1.131119788E1,-5.340921694E-2,1.360070127E-2,-4.572990417E-2,7.161527536E-2
1.132123887E1,-5.118315454E-2,2.721506583E-2,-6.848317444E-2,8.972357716E-2
1.133127888E1,-4.857122615E-2,2.539132840E-2,-6.968009949E-2,8.865212819E-2
1.134128887E1,-4.735568594E-2,2.316010400E-2,-5.590990663E-2,7.684314587E-2
1.135132887E1,-4.149333148E-2,2.304431543E-2,-5.845519960E-2,7.529772501E-2
1.136133888E1,-5.021492871E-2,2.625701782E-2,-5.201799989E-2,7.692101379E-2
1.137137887E1,-5.598687974E-2,1.640294739E-2,-5.561111391E-2,8.059890431E-2
1.138141888E1,-5.297504291E-2,2.287442184E-2,-6.099932313E-2,8.396732560E-2
1.139142887E1,-6.333835557E-2,3.063903543E-2,-6.653780580E-2,9.683892492E-2
1.140146888E1,-5.819000096E-2,2.621880078E-2,-7.357259095E-2,9.739829498E-2
1.141147887E1,-6.681428773E-2,5.434872746E-3,-5.515970886E-2,8.681175248E-2
1.142151887E1,-5.791995553E-2,4.066350195E-3,-4.857340515E-2,7.570093883E-2
1.143152888E1,-4.085294260E-2,5.030578896E-3,-7.866142273E-2,8.878000377E-2
1.144156887E1,-4.653692957E-2,4.007106023E-3,-8.135348082E-2,9.380901638E-2
1.145160988E1,-4.686929810E-2,4.629683741E-3,-5.770324767E-2,7.448375573E-2
1.146161887E1,-5.159778151E-2,8.147528563E-3,-6.369021177E-2,8.237206052E-2
1.147165988E1,-5.695696022E-2,2.322821493E-2,-7.416842222E-2,9.635662998E-2
1.148166987E1,-7.500075967E-2,2.369722558E-2,-7.237157285E-2,1.068845967E-1
1.149170988E1,-6.827517802E-2,3.207674699E-2,-6.878021300E-2,1.020839622E-1
1.150174988E1,-6.516119764E-2,2.823117943E-2,-7.147402525E-2,1.007547391E-1
1.151175987E1,-6.001748883E-2,3.106534313E-2,-7.192309141E-2,9.869187194E-2
1.152179988E1,-6.570524908E-2,3.489242801E-2,-7.177457213E-2,1.033743222E-1
1.153180987E1,-5.811533019E-2,3.028730714E-2,-6.159573913E-2,8.993746525E-2
1.154184988E1,-4.423191148E-2,2.363979039E-2,-5.590815246E-2,7.510674533E-2
1.155185987E1,-3.618036862E-2,1.776506084E-2,-6.099873841E-2,7.311267022E-2
1.156189987E1,-3.943116927E-2,1.294436501E-2,-7.626698792E-2,8.682757132E-2
1.157194087E1,-4.444084437E-2,3.926021587E-3,-7.252476990E-2,8.514836783E-2
1.158194987E1,-4.800160684E-2,5.447170171E-3,-5.875340760E-2,7.606437291E-2
1.159199088E1,-5.132410441E-2,1.145003140E-2,-4.198827088E-2,6.729250927E-2
1.160199987E1,-6.062766405E-2,9.065619078E-3,-5.051994324E-2,7.943653922E-2
1.161204088E1,-7.008935433E-2,2.389259110E-3,-6.324406922E-2,9.443536648E-2
1.162208087E1,-7.383449596E-2,1.143659194E-2,-5.216710389E-2,9.112483282E-2
1.163209088E1,-7.558967021E-2,1.646118200E-2,-5.785410583E-2,9.660158548E-2
1.164213087E1,-7.579911930E-2,1.679988654E-2,-7.401873350E-2,1.072684277E-1
1.165214087E1,-6.247721145E-2,3.221285007E-2,-6.743184507E-2,9.740699867E-2
1.166218088E1,-5.713016571E-2,3.714719202E-2,-7.177281797E-2,9.897023345E-2
1.167219087E1,-4.035095457E-2,3.763532946E-2,-6.488655210E-2,8.517559627E-2
1.168223088E1,-3.843288511E-2,4.376420732E-2,-6.698219419E-2,8.876376985E-2
1.169227087E1,-3.440834250E-2,3.672343791E-2,-8.329826474E-2,9.731981214E-2
1.170228088E1,-3.819705502E-2,2.034418087E-2,-7.776153624E-2,8.899301785E-2
1.171232087E1,-3.248759155E-2,2.530153253E-2,-6.829840243E-2,7.975138198E-2
1.172233087E1,-7.605003795E-2,3.724155146E-2,-6.153083503E-2,1.046737077E-1
1.173237088E1,-5.364192699E-2,-1.673201316E-2,-5.119763553E-2,7.601719858E-2
1.174238087E1,-5.556199273E-2,-2.030180227E-2,-2.411567152E-2,6.388163917E-2
1.175242088E1,-5.839657213E-2,-1.489312779E-2,-1.291299105E-2,6.163367772E-2
1.176246187E1,-6.428329303E-2,-7.916207230E-3,-1.656089348E-1,1.778238661E-1
