"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.064597583E0,1.966206297E-1,1.375070519E-1,3.777301311E-4,2.399333324E-1
9.074607583E0,2.191148683E-1,9.821677767E-4,4.820210695E-2,2.243562642E-1
9.084647583E0,1.717498085E-1,-1.699491402E-1,4.102231085E-2,2.450786343E-1
9.094657583E0,1.059750553E-1,-3.069177549E-1,-6.666118205E-2,3.314708642E-1
9.104697583E0,-3.500251098E-2,-2.634444557E-1,-1.361167485E-1,2.985898964E-1
9.114738583E0,-1.517339580E-1,-1.401167739E-1,-1.090014553E-1,2.335320569E-1
9.124747583E0,-6.022644913E-2,-3.580761775E-2,-5.315996110E-2,8.795107804E-2
9.134788583E0,7.771848612E-2,4.901980352E-2,1.089511693E-2,9.253003725E-2
9.144797583E0,1.126251302E-1,4.004288396E-2,5.594323575E-2,1.319753694E-1
9.154838583E0,9.472174156E-2,-3.244366891E-2,1.478468478E-2,1.012096185E-1
9.164848583E0,3.876222953E-2,-2.682112338E-2,-4.266420901E-2,6.357765195E-2
9.174888583E0,-2.544941227E-2,5.070614051E-3,-9.679480791E-2,1.002128662E-1
9.184928583E0,-8.737575662E-2,2.938353773E-3,-1.134897780E-1,1.432588095E-1
9.194938583E0,3.803910711E-3,5.363188623E-2,-6.850539386E-2,8.708523379E-2
9.204978583E0,1.846346599E-1,9.136487332E-2,2.842565417E-2,2.079555614E-1
9.214988583E0,2.934606987E-1,7.213121574E-2,9.288302064E-2,3.161476704E-1
9.225028583E0,1.856560954E-1,1.913723334E-2,5.632564366E-2,1.949538345E-1
9.235038583E0,-8.118054941E-2,-1.525103677E-2,-7.299664021E-3,8.292261947E-2
9.245078583E0,-1.388205923E-1,-1.322746161E-2,-9.800167322E-2,1.704419272E-1
9.255088583E0,-1.026196031E-1,3.535882568E-2,-1.223734528E-1,1.635735047E-1
9.265128583E0,-5.118471684E-2,6.801852180E-2,-9.119726837E-2,1.247531014E-1
9.275169583E0,6.466983510E-2,5.515566149E-2,-2.633995235E-2,8.898386177E-2
9.285178583E0,2.246130052E-1,-6.196193928E-3,2.818299472E-2,2.264589943E-1
9.295219583E0,1.669489521E-1,-7.427200930E-2,2.491907895E-2,1.844159551E-1
9.305228583E0,-4.681328817E-2,-1.021672114E-2,-7.145005167E-2,8.602892085E-2
9.315269583E0,-3.500960073E-2,1.264253905E-2,-1.018204898E-1,1.084108762E-1
9.325278583E0,-6.903270308E-2,3.194032414E-3,-8.565235376E-2,1.100547211E-1
9.335319583E0,-1.279060426E-1,3.761504693E-3,-1.046628213E-1,1.653130691E-1
9.345359583E0,-1.237269736E-1,2.672173899E-2,-1.083986074E-1,1.666513528E-1
9.355369583E0,-1.578736897E-1,1.122180269E-2,-1.946713507E-2,1.594647300E-1
9.365409583E0,-6.979355374E-2,-3.485516114E-2,-4.727356911E-2,9.121848902E-2
9.375419583E0,3.248004498E-2,-4.040851766E-2,-2.776784241E-2,5.881202848E-2
9.385459583E0,1.979128826E-1,-4.752679009E-2,5.264716029E-2,2.102380279E-1
9.395469583E0,2.146382217E-1,-6.182923489E-2,3.364078581E-2,2.258851987E-1
9.405509583E0,-1.324319428E-1,2.396930840E-2,-4.061417520E-2,1.405783000E-1
9.415549583E0,-3.957138642E-1,8.292134774E-2,-1.429936588E-1,4.288503220E-1
9.425559583E0,-3.149617695E-1,8.773109375E-2,-2.258972365E-1,3.974005819E-1
9.435599583E0,-7.659762056E-2,3.065658621E-2,-1.975540280E-1,2.140902047E-1
9.445609583E0,2.253123870E-1,-6.437000541E-2,-8.641892374E-2,2.497546791E-1
9.455650583E0,4.543926101E-1,-1.369606479E-1,-7.791414857E-3,4.746488906E-1
9.465659583E0,4.191063447E-1,-1.417225106E-1,7.140795171E-2,4.481456167E-1
9.475700583E0,7.997148226E-2,-4.610343162E-2,7.635118783E-2,1.197934400E-1
9.485709583E0,-1.412231036E-1,-3.820799114E-3,-5.253138542E-2,1.507252797E-1
9.495750583E0,-2.607669791E-1,3.338553658E-2,-1.463791966E-1,3.009001174E-1
9.505790583E0,-1.091813668E-1,6.900709410E-2,-1.584782553E-1,2.044453651E-1
9.515800583E0,1.487598722E-1,1.055033220E-2,-1.054481024E-1,1.826475058E-1
9.525840583E0,2.120526012E-1,-6.675722256E-2,-5.150110602E-2,2.281999044E-1
9.535850583E0,6.013393521E-2,-1.012098029E-1,-8.895953894E-3,1.180620700E-1
9.545890583E0,-1.767281645E-1,-3.280107996E-2,-4.186255574E-2,1.845568437E-1
9.555900583E0,-2.666840873E-1,4.344800999E-3,-1.326212829E-1,2.978719261E-1
9.565940583E0,-2.030292694E-1,-8.287514560E-4,-1.785102314E-1,2.703469507E-1
9.575980583E0,1.313089119E-2,4.484274452E-2,-1.910682964E-1,1.966987187E-1
9.585990583E0,1.969360504E-1,5.350174000E-2,-1.500763911E-1,2.533163384E-1
9.596030583E0,1.757922628E-1,-2.832466180E-2,-1.192691660E-1,2.143136489E-1
9.606040583E0,5.527920219E-2,-7.365603254E-2,-1.548898190E-1,1.801994932E-1
9.616080583E0,5.576663157E-3,-3.125619991E-2,-1.328499091E-1,1.365911693E-1
9.626090583E0,3.426388887E-2,1.318258423E-2,-5.196362078E-2,6.362399305E-2
9.636130583E0,4.144067913E-2,-4.410874536E-2,1.157456338E-2,6.161884308E-2
9.646171583E0,1.119436829E-1,-1.080611225E-1,-7.026014328E-3,1.557496684E-1
9.656181583E0,9.706356970E-2,-9.460064024E-2,-2.758540928E-2,1.383169277E-1
9.666221583E0,9.696386553E-2,-4.340362597E-2,-5.389963388E-3,1.063716018E-1
9.676231583E0,1.921050078E-1,1.987825829E-2,1.945134759E-2,1.941077899E-1
9.686271583E0,1.648576772E-2,1.263306473E-2,-4.149184227E-2,4.639986893E-2
9.696281583E0,-1.828921348E-2,-2.872505902E-2,-9.925239265E-2,1.049317006E-1
9.706321583E0,-7.056988126E-2,-5.704724489E-2,-8.646862507E-2,1.253448021E-1
9.716361583E0,-7.570877982E-2,-2.946260305E-2,-1.569205570E-1,1.767029302E-1
9.726371583E0,6.200904591E-2,2.315046066E-2,-1.797849244E-1,1.915820572E-1
9.736411583E0,1.377001562E-1,7.422947081E-2,-9.747600853E-2,1.843174424E-1
9.746421583E0,5.975702735E-2,1.307711508E-2,-8.613357961E-2,1.056451929E-1
9.756461583E0,-5.894121286E-3,-2.613892690E-2,-1.242971867E-1,1.271525650E-1
9.766471583E0,-9.699946046E-3,-6.587290429E-3,-1.492583656E-1,1.497182055E-1
9.776511583E0,-8.514697161E-3,-1.714025388E-2,-1.324663317E-1,1.338417626E-1
9.786521583E0,6.755434424E-3,-2.828460837E-2,-5.387624502E-2,6.122340028E-2
9.796561583E0,3.548366373E-2,-3.549793459E-2,2.245330811E-3,5.024176811E-2
9.806602583E0,4.042801447E-3,-3.023639982E-2,1.224582374E-2,3.287163392E-2
9.816611583E0,-2.053390475E-2,-4.066496375E-2,6.052452922E-3,4.595555143E-2
9.826693625E0,8.698464185E-3,-3.895604189E-2,-9.293915391E-2,1.011480242E-1
9.836702625E0,1.098960428E-2,-1.362755734E-2,-7.801472068E-2,7.995485203E-2
9.846743625E0,2.775136057E-2,-2.786061214E-3,-1.094803423E-1,1.129771901E-1
9.856753625E0,3.033570198E-2,4.971531155E-3,-1.314921856E-1,1.350376459E-1
9.866793625E0,5.782384649E-3,4.761351161E-3,-1.151872247E-1,1.154305124E-1
9.876833625E0,-1.773955693E-2,1.985860616E-4,-3.291397691E-2,3.739065649E-2
9.886843625E0,1.018131807E-2,-1.090490188E-2,-1.359436709E-1,1.367598544E-1
9.896883625E0,1.036307512E-2,1.289634475E-2,-1.216010356E-1,1.227213139E-1
9.906893625E0,-8.731044140E-3,-4.029754847E-3,-1.358366668E-2,1.664289808E-2
9.916933625E0,1.481772155E-2,-1.668251282E-2,-1.576046813E-1,1.591763383E-1
9.926943625E0,3.922750801E-4,-3.738070149E-3,-4.361788988E-2,4.377953136E-2
9.936983625E0,-4.973732997E-3,1.111530114E-2,6.639630318E-2,6.750375556E-2
9.947024625E0,-3.856211314E-2,1.516528598E-2,1.750954574E-1,1.799317695E-1
9.957033625E0,6.637850571E-2,-8.110809876E-2,-1.053726733E-1,1.486204225E-1
9.967074625E0,-8.902111743E-4,-4.899570202E-2,1.372750819E-2,5.089023260E-2
9.977083625E0,-2.434653603E-2,-5.818299344E-3,1.333784974E-1,1.357071479E-1
9.987124625E0,7.543052545E-2,-1.314579017E-2,-3.035815895E-1,3.130884179E-1
9.997133625E0,7.655757627E-2,1.170423910E-2,-3.768828696E-1,3.847580397E-1
1.000717463E1,-4.351938257E-2,-5.966254000E-2,1.386421609E-1,1.570834304E-1
1.001718363E1,3.608034468E-2,-4.470606585E-2,-1.691891849E-1,1.786768141E-1
1.002722462E1,-4.312752776E-2,2.826752468E-3,7.165938199E-2,8.368417537E-2
1.003726463E1,-7.753773406E-4,7.474209118E-3,3.198485434E-2,3.285568321E-2
1.004727462E1,1.588798128E-3,-1.581089282E-2,-5.783773363E-2,5.998093066E-2
1.005731463E1,3.411658471E-3,-4.504267818E-3,-1.009562713E-1,1.011142747E-1
1.006732463E1,1.023917810E-2,3.804843753E-3,-1.211677569E-1,1.216591259E-1
1.007736463E1,2.489488609E-3,-6.189597538E-4,-6.054967225E-2,6.060398893E-2
1.008737463E1,-8.942877799E-3,-1.068822142E-2,-3.930089056E-2,4.169859877E-2
1.009741462E1,-1.959986687E-3,-3.095107575E-2,-6.475732863E-2,7.180057276E-2
1.010745463E1,9.369761087E-3,-4.864313776E-2,-9.634632647E-2,1.083354139E-1
1.011746462E1,1.289977086E-2,-4.244065808E-2,-8.317664266E-2,9.426540951E-2
1.012750463E1,1.607077072E-2,-4.176148114E-2,-4.516155481E-2,6.357560076E-2
1.013751463E1,2.193639597E-2,-2.736175557E-2,-6.881821990E-2,7.723871132E-2
1.014755563E1,2.355161620E-2,-1.996679564E-2,-9.891266942E-2,1.036198230E-1
1.015756463E1,1.046406750E-2,-1.685639325E-2,-7.376788795E-2,7.638937095E-2
1.016760562E1,5.114723984E-3,-4.952872598E-3,-5.296466410E-2,5.344106092E-2
1.017764563E1,1.267975110E-2,5.966562806E-3,-6.075315535E-2,6.234839087E-2
1.018765562E1,1.429759344E-2,-3.313946016E-3,-9.069791615E-2,9.187771988E-2
1.019769563E1,3.449345604E-3,-3.121413878E-3,-8.426422477E-2,8.439253987E-2
1.020770562E1,6.658608187E-3,-2.973411942E-3,-4.879501462E-2,4.933692018E-2
1.021774563E1,3.680813117E-3,-1.430738639E-2,-6.736226320E-2,6.896320899E-2
1.022775563E1,9.391688146E-3,-2.001100150E-2,-8.353215337E-2,8.640754963E-2
1.023779562E1,6.524368906E-3,-3.394747684E-2,-6.587356210E-2,7.439304240E-2
1.024783563E1,7.896043472E-3,-3.515924148E-2,-6.049003065E-2,7.040996784E-2
1.025784562E1,9.363000244E-3,-4.171574952E-2,-7.097467303E-2,8.285694747E-2
1.026788563E1,1.616393331E-2,-2.896344270E-2,-8.400460839E-2,9.031571283E-2
1.027789562E1,1.693959388E-2,-2.254432824E-2,-8.610551298E-2,9.060549620E-2
1.028793563E1,1.397686453E-2,-2.566024551E-2,-6.230851471E-2,6.881970610E-2
1.029794563E1,1.794642046E-2,-8.965734474E-3,-6.934914708E-2,7.219253842E-2
1.030798562E1,1.442946643E-2,-1.804028198E-3,-8.776553750E-2,8.896209076E-2
1.031799563E1,1.771011986E-2,-4.760306199E-3,-7.773814738E-2,7.987195013E-2
1.032803562E1,9.605961191E-3,-7.220116763E-3,-6.771368086E-2,6.877170314E-2
1.033807663E1,1.003202221E-2,-5.283110091E-3,-7.145999193E-2,7.235387459E-2
1.034808662E1,-5.757305576E-3,-1.999393723E-3,-8.658089161E-2,8.679513198E-2
1.035812663E1,8.196014771E-3,-6.159472957E-3,-8.792984426E-2,8.852554025E-2
1.036813663E1,1.681915037E-3,-1.545997880E-2,-6.248743951E-2,6.439347700E-2
1.037817663E1,-6.578071928E-3,-1.468781629E-2,-6.877845883E-2,7.063624691E-2
1.038818663E1,-3.087329865E-4,-1.646360540E-2,-8.794095397E-2,8.946930761E-2
1.039822662E1,5.164863858E-3,-7.908573872E-3,-7.102671325E-2,7.165204362E-2
1.040826663E1,1.517826634E-2,-2.324989531E-2,-6.010177553E-2,6.620544406E-2
1.041827662E1,1.405524462E-2,-2.946238835E-2,-7.612314641E-2,8.282702245E-2
1.042831663E1,1.325523589E-2,-3.173249217E-2,-9.243921697E-2,9.862890637E-2
1.043832663E1,2.416813200E-2,-3.440493010E-2,-6.534789741E-2,7.770550506E-2
1.044836663E1,1.836293408E-2,-3.567020362E-2,-5.487261057E-2,6.797473181E-2
1.045837663E1,1.435961961E-2,-2.780680405E-2,-7.044374585E-2,7.708267222E-2
1.046841662E1,2.053248863E-2,-1.794468457E-2,-8.915775955E-2,9.323465494E-2
1.047845763E1,1.817793366E-2,-1.432056318E-2,-7.628569901E-2,7.971840236E-2
1.048846662E1,1.501803436E-2,-7.154018101E-3,-6.087009966E-2,6.310222155E-2
1.049850763E1,2.772521256E-3,-1.440095554E-2,-7.748847127E-2,7.886404488E-2
1.050851663E1,1.692531388E-2,-1.056897591E-2,-1.385480207E-1,1.399775823E-1
1.051855763E1,4.038257978E-2,-6.329484178E-3,-2.096004617E-1,2.135489842E-1
1.052856663E1,6.186043527E-3,-3.090355342E-2,-1.037249279E-1,1.084073679E-1
1.053860762E1,-7.522506891E-3,-1.494941752E-2,-2.435072958E-2,2.954710181E-2
1.054861763E1,-6.586212348E-3,-1.237511002E-2,1.353981256E-2,1.948969126E-2
1.055865762E1,-2.206429468E-2,-1.984633386E-2,6.846212447E-2,7.461750836E-2
1.056869763E1,-1.596732069E-2,-1.778332197E-2,4.058318496E-2,4.709773638E-2
1.057870762E1,7.628697809E-3,-2.293763115E-2,-5.930421531E-2,6.404156390E-2
1.058874763E1,2.311175941E-2,-1.970559640E-2,-1.269980156E-1,1.305793243E-1
1.059875763E1,3.460623421E-2,-2.067468560E-2,-1.560545844E-1,1.611771304E-1
